09/Jan/18,29638259161105326479,0,54730358053321000, 0	
09/Jun/18,8955605330000000000,0,41461280210000000000, 0	
09/Sep/17,11971935887325387240,0,6202198000000000000, 0	
10/Jul/18,600000000000000000,0,4766739347687835014, 0	
10/Mar/19,18891173384000000000,0,657721270000000000, 0	
10/May/18,2010020300000000,0,5766270660000000000, 0	
10/Nov/18,1875386700000000000,0,0, 0	
10/Oct/17,2151558000000000000,0,1462429300000000000, 0	
11/Aug/17,257963553867662802000,0,0, 0	
11/May/19,900630000000000000,0,4952768504526965466, 0	
11/Oct/18,126267478000000000,0,3742603984000000000, 0	
12/Apr/18,95000000000000000,0,24962592730000000000, 0	
12/Aug/18,1000000000000000000,0,5580970110000000000, 0	
12/Dec/17,3614012000000000000,0,9000000000000000, 0	
12/Feb/18,2284458120000000000,0,24000000000000000, 0	
12/Jan/18,13047694550000000000,0,113480327787706183750, 0	
12/Jun/18,20028819984000000000,0,13539214569050650527, 0	
12/Sep/17,145047802883000000000,0,1500000000000000000, 0	
13/Apr/19,156000000000000000,0,5067763220000000000, 0	
13/Dec/18,0,0,104000000000000000, 0	
13/Feb/19,11960000000000000000,0,300000000000000, 0	
13/Jan/19,0,0,0, 0	
13/Jul/17,151573624381125000000,0,0, 0	
13/Jun/19,0,0,22613166110000000000, 0	
13/Mar/18,0,0,3844115110000000000, 0	
13/Nov/17,263045162596592817917,0,151945822378324600, 0	
13/Sep/18,22550000000000000,0,17268414759022560339, 0	
14/Jul/18,1500000000000000000,0,21680930940000000000, 0	
14/Mar/19,125691040000000000,0,5624900000000000000, 0	
14/May/18,5382244360000000000,0,37871370445476904107, 0	
14/Nov/18,0,0,80000000000000000, 0	
14/Oct/17,360870420000000000,0,136496401630736000, 0	
15/Aug/17,75656429046200000000,0,0, 0	
15/Jun/17,0,0,995000000000000000, 0	
15/May/19,0,0,2397310000000000000, 0	
15/Oct/18,893030651665700000,0,17366372000000000000, 0	
16/Apr/18,3116638880000000000,0,8440892510000000000, 0	
16/Aug/18,1713300000000000000,0,25990154340000000000, 0	
16/Dec/17,9066077410000000000,0,51912843290172496, 0	
16/Feb/18,2729955115071264885,0,2671256130000000000, 0	
16/Jan/18,1739617940000000000,0,60077959070000000000, 0	
16/Jun/18,20000000000000000,0,27437913660000000000, 0	
16/Sep/17,101500960649000000000,0,4415649210400000000, 0	
17/Apr/19,0,0,0, 0	
17/Dec/18,2383000000000000000,0,112249620000000000, 0	
17/Feb/19,25130000000000000000,0,0, 0	
17/Jan/19,12000000000000000000,0,1000000000000000000, 0	
17/Jul/17,6398766428885386555,0,0, 0	
17/Jun/19,0,0,18205934670000000000, 0	
17/Mar/18,100000000000000000,0,6954682991474715792, 0	
17/Nov/17,6901400465000000000,0,50849020955064400, 0	
17/Sep/18,1355744000000000000,0,184793468948146358669, 0	
18/Jul/18,1050000000000000000,0,23305448850000000000, 0	
18/Mar/19,386581780000000000,0,1977000000000000000, 0	
18/May/18,2500000000000000000,0,24664893217392777741, 0	
18/Nov/18,0,0,550936682000000000, 0	
18/Oct/17,189113280148219542276,0,111211478937169913533, 0	
19/Aug/17,1194057854488831998952,0,0, 0	
19/Jun/17,0,4200000000000000000,0, 0	
19/May/19,1500000000000000000,0,3012028441000000000, 0	
19/Oct/18,7936930140000000000,0,48500000000000000, 0	
20/Apr/19,4600000000000000000,0,70664800000000000, 0	
20/Dec/18,1800000000000000000,0,0, 0	
20/Feb/19,0,0,0, 0	
20/Jan/19,20670340000000000000,0,0, 0	
20/Jul/17,34613538981066373370,1402199484949186112,1834948190000000000, 0	
20/Jun/19,400000000000000,0,6792872460000000000, 0	
20/Mar/18,393165390000000000,0,500000000000000000, 0	
20/May/17,90000000000000000,0,0, 0	
20/Nov/17,90122436383277702347,0,100500000000000000, 0	
20/Sep/18,362659620000000000,0,250051940584091263683, 0	
21/Jul/18,4900000000000000000,0,3270806400000000000, 0	
21/Mar/19,16139000000000000,0,1323543040000000000, 0	
21/May/18,200000000000000000,0,1489033047607215470, 0	
21/Nov/18,1000000000000000000,0,2425571380000000000, 0	
21/Oct/17,20701307176260273050,0,3985505240000000000, 0	
22/Aug/17,2353608310000000000,0,0, 0	
22/Jun/17,0,9928198000000000000,0, 0	
22/May/19,900000000000000000,0,18498204630000000000, 0	
22/Oct/18,750000000000000000,0,6015120000000000, 0	
23/Apr/18,3825693280000000000,0,42512791250000000000, 0	
23/Aug/18,900000000000000000,0,1495000000000000000, 0	
23/Dec/17,28467488000000000,0,120000000000000000, 0	
